customer_id,first_name,last_name,gender,email,address,region,effective_date,end_date,is_current,version
C00569,Morgan,Lopez,F,c00569@example.com,274 Main St,Central,2023-01-01,,True,1
C02308,Alex,Lopez,M,c02308@example.com,275 Main St,North,2023-01-01,,True,1
C01880,Jordan,Davis,F,c01880@example.com,276 Main St,North,2023-01-01,,True,1
C01071,Morgan,Brown,F,c01071@example.com,277 Main St,North,2023-01-01,,True,1
C02370,Dana,Garcia,M,c02370@example.com,278 Main St,South,2023-01-01,,True,1
C02792,Dana,Anderson,M,c02792@example.com,279 Main St,South,2023-01-01,,True,1
C01149,Jordan,Martinez,M,c01149@example.com,280 Main St,Central,2023-01-01,,True,1
C00407,Jamie,Martinez,F,c00407@example.com,281 Main St,South,2023-01-01,,True,1
C00301,Morgan,Davis,M,c00301@example.com,282 Main St,West,2023-01-01,,True,1
C02562,Pat,Brown,M,c02562@example.com,283 Main St,North,2023-01-01,,True,1
C02614,Jordan,Lopez,M,c02614@example.com,284 Main St,West,2023-01-01,,True,1
C02937,Pat,Johnson,M,c02937@example.com,285 Main St,South,2023-01-01,,True,1
C00238,Alex,Wilson,M,c00238@example.com,286 Main St,North,2023-01-01,,True,1
C01738,Pat,Martinez,F,c01738@example.com,287 Main St,East,2023-01-01,,True,1
C02894,Sam,Smith,M,c02894@example.com,288 Main St,West,2023-01-01,,True,1
C02099,Chris,Smith,F,c02099@example.com,289 Main St,East,2023-01-01,,True,1
C02885,Sam,Lopez,F,c02885@example.com,290 Main St,Central,2023-01-01,,True,1
C01361,Jamie,Anderson,F,c01361@example.com,291 Main St,West,2023-01-01,,True,1
C00676,Jordan,Anderson,M,c00676@example.com,292 Main St,North,2023-01-01,,True,1
C00419,Casey,Davis,F,c00419@example.com,293 Main St,North,2023-01-01,,True,1
C02922,Chris,Lee,M,c02922@example.com,294 Main St,East,2023-01-01,,True,1
C01515,Dana,Lopez,F,c01515@example.com,295 Main St,North,2023-01-01,2024-06-30,False,1
C02042,Jordan,Lopez,M,c02042@example.com,296 Main St,West,2023-01-01,,True,1
C02067,Alex,Davis,M,c02067@example.com,297 Main St,South,2023-01-01,,True,1
C02074,Jamie,Garcia,M,c02074@example.com,298 Main St,South,2023-01-01,2024-06-30,False,1
C00800,Jordan,Lopez,F,c00800@example.com,299 Main St,North,2023-01-01,,True,1
C01315,Jamie,Garcia,F,c01315@example.com,100 Main St,Central,2023-01-01,,True,1
C01749,Pat,Smith,F,c01749@example.com,101 Main St,West,2023-01-01,,True,1
C01991,Pat,Lopez,F,c01991@example.com,102 Main St,Central,2023-01-01,,True,1
C02678,Alex,Davis,F,c02678@example.com,103 Main St,East,2023-01-01,,True,1
C01129,Pat,Davis,M,c01129@example.com,104 Main St,North,2023-01-01,2024-06-30,False,1
C01074,Taylor,Johnson,F,c01074@example.com,105 Main St,East,2023-01-01,,True,1
C02285,Morgan,Lee,F,c02285@example.com,106 Main St,Central,2023-01-01,,True,1
C02799,Casey,Lee,F,c02799@example.com,107 Main St,West,2023-01-01,,True,1
C00296,Pat,Anderson,M,c00296@example.com,108 Main St,Central,2023-01-01,,True,1
C01046,Sam,Martinez,F,c01046@example.com,109 Main St,South,2023-01-01,,True,1
C00972,Pat,Martinez,M,c00972@example.com,110 Main St,Central,2023-01-01,,True,1
C02556,Chris,Lee,F,c02556@example.com,111 Main St,Central,2023-01-01,,True,1
C01201,Taylor,Garcia,M,c01201@example.com,112 Main St,Central,2023-01-01,,True,1
C00850,Jordan,Wilson,M,c00850@example.com,113 Main St,Central,2023-01-01,,True,1
C00003,Morgan,Davis,F,c00003@example.com,114 Main St,West,2023-01-01,2024-06-30,False,1
C02687,Jamie,Wilson,M,c02687@example.com,115 Main St,North,2023-01-01,,True,1
C02698,Sam,Johnson,M,c02698@example.com,116 Main St,West,2023-01-01,,True,1
C01437,Sam,Anderson,M,c01437@example.com,117 Main St,East,2023-01-01,,True,1
C00749,Taylor,Anderson,M,c00749@example.com,118 Main St,South,2023-01-01,,True,1
C02400,Chris,Smith,F,c02400@example.com,119 Main St,North,2023-01-01,,True,1
C00591,Alex,Johnson,O,c00591@example.com,120 Main St,South,2023-01-01,,True,1
C02191,Alex,Martinez,M,c02191@example.com,121 Main St,South,2023-01-01,,True,1
C02214,Taylor,Anderson,F,c02214@example.com,122 Main St,North,2023-01-01,,True,1
C00847,Dana,Davis,O,c00847@example.com,123 Main St,North,2023-01-01,,True,1
C01962,Jordan,Lopez,F,c01962@example.com,124 Main St,East,2023-01-01,,True,1
C02362,Alex,Martinez,M,c02362@example.com,125 Main St,West,2023-01-01,,True,1
C00464,Jamie,Martinez,F,c00464@example.com,126 Main St,North,2023-01-01,,True,1
C00872,Morgan,Lee,F,c00872@example.com,127 Main St,East,2023-01-01,,True,1
C01734,Jamie,Wilson,M,c01734@example.com,128 Main St,Central,2023-01-01,,True,1
C01872,Morgan,Johnson,M,c01872@example.com,129 Main St,North,2023-01-01,,True,1
C01558,Morgan,Garcia,F,c01558@example.com,130 Main St,West,2023-01-01,,True,1
C00036,Jordan,Lee,F,c00036@example.com,131 Main St,Central,2023-01-01,,True,1
C00992,Casey,Smith,M,c00992@example.com,132 Main St,Central,2023-01-01,,True,1
C00588,Jordan,Johnson,F,c00588@example.com,133 Main St,Central,2023-01-01,,True,1
C01286,Dana,Martinez,F,c01286@example.com,134 Main St,Central,2023-01-01,,True,1
C02009,Jamie,Anderson,M,c02009@example.com,135 Main St,South,2023-01-01,,True,1
C00550,Casey,Smith,F,c00550@example.com,136 Main St,West,2023-01-01,,True,1
C00086,Chris,Johnson,F,c00086@example.com,137 Main St,East,2023-01-01,,True,1
C00242,Taylor,Anderson,F,c00242@example.com,138 Main St,North,2023-01-01,,True,1
C00121,Sam,Garcia,F,c00121@example.com,139 Main St,East,2023-01-01,2024-06-30,False,1
C01778,Casey,Smith,M,c01778@example.com,140 Main St,South,2023-01-01,,True,1
C00655,Jamie,Anderson,M,c00655@example.com,141 Main St,Central,2023-01-01,,True,1
C00463,Jamie,Brown,M,c00463@example.com,142 Main St,North,2023-01-01,,True,1
C01960,Jamie,Garcia,M,c01960@example.com,143 Main St,West,2023-01-01,,True,1
C00979,Jamie,Garcia,F,c00979@example.com,144 Main St,North,2023-01-01,2024-06-30,False,1
C02234,Casey,Garcia,F,c02234@example.com,145 Main St,North,2023-01-01,,True,1
C01369,Morgan,Anderson,F,c01369@example.com,146 Main St,East,2023-01-01,,True,1
C02240,Morgan,Wilson,M,c02240@example.com,147 Main St,Central,2023-01-01,2024-06-30,False,1
C00155,Dana,Wilson,F,c00155@example.com,148 Main St,West,2023-01-01,,True,1
C01883,Pat,Garcia,M,c01883@example.com,149 Main St,North,2023-01-01,,True,1
C02101,Casey,Martinez,M,c02101@example.com,150 Main St,South,2023-01-01,,True,1
C02693,Chris,Lopez,M,c02693@example.com,151 Main St,South,2023-01-01,,True,1
C00430,Sam,Davis,O,c00430@example.com,152 Main St,Central,2023-01-01,,True,1
C00921,Casey,Martinez,F,c00921@example.com,153 Main St,North,2023-01-01,,True,1
C01835,Sam,Brown,M,c01835@example.com,154 Main St,Central,2023-01-01,,True,1
C02931,Alex,Lee,F,c02931@example.com,155 Main St,North,2023-01-01,,True,1
C00598,Chris,Brown,F,c00598@example.com,156 Main St,West,2023-01-01,,True,1
C00334,Chris,Lee,M,c00334@example.com,157 Main St,South,2023-01-01,,True,1
C02592,Alex,Lopez,F,c02592@example.com,158 Main St,East,2023-01-01,,True,1
C01345,Morgan,Martinez,F,c01345@example.com,159 Main St,Central,2023-01-01,,True,1
C00043,Chris,Martinez,F,c00043@example.com,160 Main St,West,2023-01-01,,True,1
C01052,Alex,Smith,M,c01052@example.com,161 Main St,South,2023-01-01,2024-06-30,False,1
C01344,Morgan,Garcia,M,c01344@example.com,162 Main St,West,2023-01-01,,True,1
C00958,Casey,Lopez,F,c00958@example.com,163 Main St,East,2023-01-01,,True,1
C01234,Dana,Johnson,M,c01234@example.com,164 Main St,North,2023-01-01,,True,1
C02324,Alex,Lee,M,c02324@example.com,165 Main St,North,2023-01-01,,True,1
C01426,Sam,Wilson,F,c01426@example.com,166 Main St,West,2023-01-01,,True,1
C02529,Sam,Brown,M,c02529@example.com,167 Main St,West,2023-01-01,,True,1
C00915,Casey,Anderson,M,c00915@example.com,168 Main St,Central,2023-01-01,,True,1
C00448,Jamie,Garcia,F,c00448@example.com,169 Main St,West,2023-01-01,,True,1
C02391,Taylor,Davis,F,c02391@example.com,170 Main St,North,2023-01-01,,True,1
C02043,Chris,Garcia,M,c02043@example.com,171 Main St,West,2023-01-01,,True,1
C00678,Jamie,Johnson,F,c00678@example.com,172 Main St,South,2023-01-01,,True,1
C01027,Chris,Davis,F,c01027@example.com,173 Main St,South,2023-01-01,,True,1
C00129,Jordan,Martinez,F,c00129@example.com,174 Main St,North,2023-01-01,,True,1
C02713,Jordan,Wilson,F,c02713@example.com,175 Main St,West,2023-01-01,,True,1
C00597,Chris,Johnson,F,c00597@example.com,176 Main St,West,2023-01-01,,True,1
C01563,Chris,Johnson,F,c01563@example.com,177 Main St,West,2023-01-01,2024-06-30,False,1
C02691,Chris,Lopez,F,c02691@example.com,178 Main St,South,2023-01-01,2024-06-30,False,1
C02331,Dana,Anderson,M,c02331@example.com,179 Main St,North,2023-01-01,,True,1
C01007,Alex,Smith,F,c01007@example.com,180 Main St,Central,2023-01-01,2024-06-30,False,1
C00361,Alex,Lopez,M,c00361@example.com,181 Main St,South,2023-01-01,,True,1
C01842,Jamie,Garcia,M,c01842@example.com,182 Main St,North,2023-01-01,,True,1
C00682,Morgan,Smith,F,c00682@example.com,183 Main St,North,2023-01-01,,True,1
C00627,Sam,Anderson,M,c00627@example.com,184 Main St,Central,2023-01-01,,True,1
C01292,Dana,Smith,F,c01292@example.com,185 Main St,East,2023-01-01,,True,1
C02163,Alex,Martinez,F,c02163@example.com,186 Main St,Central,2023-01-01,,True,1
C00552,Jordan,Anderson,F,c00552@example.com,187 Main St,Central,2023-01-01,,True,1
C02850,Chris,Johnson,F,c02850@example.com,188 Main St,North,2023-01-01,,True,1
C02909,Casey,Johnson,F,c02909@example.com,189 Main St,East,2023-01-01,,True,1
C01866,Jamie,Smith,F,c01866@example.com,190 Main St,East,2023-01-01,2024-06-30,False,1
C01724,Sam,Smith,F,c01724@example.com,191 Main St,West,2023-01-01,,True,1
C00473,Jamie,Brown,M,c00473@example.com,192 Main St,Central,2023-01-01,,True,1
C00976,Chris,Garcia,M,c00976@example.com,193 Main St,Central,2023-01-01,,True,1
C00083,Alex,Brown,F,c00083@example.com,194 Main St,East,2023-01-01,,True,1
C01227,Pat,Martinez,F,c01227@example.com,195 Main St,East,2023-01-01,,True,1
C02879,Jamie,Lopez,M,c02879@example.com,196 Main St,East,2023-01-01,,True,1
C01891,Jordan,Johnson,F,c01891@example.com,197 Main St,North,2023-01-01,2024-06-30,False,1
C00236,Casey,Smith,M,c00236@example.com,198 Main St,North,2023-01-01,,True,1
C02780,Jordan,Johnson,M,c02780@example.com,199 Main St,North,2023-01-01,,True,1
C01329,Morgan,Anderson,F,c01329@example.com,200 Main St,Central,2023-01-01,2024-06-30,False,1
C01689,Chris,Martinez,M,c01689@example.com,201 Main St,East,2023-01-01,,True,1
C01589,Alex,Brown,M,c01589@example.com,202 Main St,North,2023-01-01,,True,1
C00142,Morgan,Davis,M,c00142@example.com,203 Main St,West,2023-01-01,,True,1
C00502,Sam,Johnson,M,c00502@example.com,204 Main St,East,2023-01-01,,True,1
C02770,Casey,Smith,F,c02770@example.com,205 Main St,East,2023-01-01,,True,1
C00618,Jamie,Garcia,M,c00618@example.com,206 Main St,East,2023-01-01,,True,1
C02152,Jordan,Wilson,M,c02152@example.com,207 Main St,North,2023-01-01,,True,1
C02279,Alex,Martinez,M,c02279@example.com,208 Main St,South,2023-01-01,,True,1
C00093,Chris,Martinez,F,c00093@example.com,209 Main St,West,2023-01-01,,True,1
C00942,Alex,Smith,F,c00942@example.com,210 Main St,West,2023-01-01,,True,1
C01463,Pat,Smith,F,c01463@example.com,211 Main St,South,2023-01-01,,True,1
C01200,Morgan,Brown,M,c01200@example.com,212 Main St,West,2023-01-01,,True,1
C00033,Alex,Johnson,M,c00033@example.com,213 Main St,North,2023-01-01,,True,1
C02123,Chris,Lee,M,c02123@example.com,214 Main St,East,2023-01-01,,True,1
C00105,Casey,Martinez,F,c00105@example.com,215 Main St,South,2023-01-01,,True,1
C00771,Jamie,Anderson,F,c00771@example.com,216 Main St,East,2023-01-01,,True,1
C02476,Chris,Smith,M,c02476@example.com,217 Main St,West,2023-01-01,,True,1
C00907,Pat,Anderson,M,c00907@example.com,218 Main St,Central,2023-01-01,,True,1
C02668,Casey,Johnson,O,c02668@example.com,219 Main St,West,2023-01-01,,True,1
C00841,Jamie,Brown,O,c00841@example.com,220 Main St,West,2023-01-01,,True,1
C01592,Jordan,Martinez,M,c01592@example.com,221 Main St,South,2023-01-01,,True,1
C02363,Casey,Lee,M,c02363@example.com,222 Main St,East,2023-01-01,,True,1
C02112,Sam,Wilson,F,c02112@example.com,223 Main St,South,2023-01-01,,True,1
C00641,Sam,Anderson,F,c00641@example.com,224 Main St,North,2023-01-01,,True,1
C00568,Alex,Brown,F,c00568@example.com,225 Main St,East,2023-01-01,,True,1
C02619,Jamie,Davis,F,c02619@example.com,226 Main St,North,2023-01-01,,True,1
C00163,Taylor,Garcia,F,c00163@example.com,227 Main St,North,2023-01-01,,True,1
C02283,Jamie,Martinez,M,c02283@example.com,228 Main St,South,2023-01-01,,True,1
C02307,Pat,Wilson,F,c02307@example.com,229 Main St,West,2023-01-01,,True,1
C01100,Alex,Wilson,F,c01100@example.com,230 Main St,Central,2023-01-01,,True,1
C00966,Jordan,Martinez,M,c00966@example.com,231 Main St,West,2023-01-01,,True,1
C01516,Chris,Johnson,F,c01516@example.com,232 Main St,West,2023-01-01,,True,1
C01649,Dana,Wilson,M,c01649@example.com,233 Main St,East,2023-01-01,,True,1
C02323,Alex,Johnson,M,c02323@example.com,234 Main St,South,2023-01-01,,True,1
C01435,Dana,Johnson,F,c01435@example.com,235 Main St,East,2023-01-01,2024-06-30,False,1
C02574,Dana,Johnson,M,c02574@example.com,236 Main St,Central,2023-01-01,,True,1
C02694,Taylor,Davis,F,c02694@example.com,237 Main St,South,2023-01-01,,True,1
C02613,Casey,Brown,O,c02613@example.com,238 Main St,West,2023-01-01,2024-06-30,False,1
C00652,Jordan,Lopez,M,c00652@example.com,239 Main St,North,2023-01-01,,True,1
C02011,Morgan,Lopez,F,c02011@example.com,240 Main St,West,2023-01-01,,True,1
C02844,Taylor,Smith,M,c02844@example.com,241 Main St,West,2023-01-01,,True,1
C01910,Morgan,Smith,M,c01910@example.com,242 Main St,South,2023-01-01,,True,1
C00055,Jordan,Brown,M,c00055@example.com,243 Main St,West,2023-01-01,,True,1
C00697,Jamie,Johnson,F,c00697@example.com,244 Main St,Central,2023-01-01,,True,1
C00233,Jamie,Lee,M,c00233@example.com,245 Main St,West,2023-01-01,2024-06-30,False,1
C00772,Dana,Anderson,F,c00772@example.com,246 Main St,North,2023-01-01,,True,1
C02776,Jordan,Johnson,F,c02776@example.com,247 Main St,South,2023-01-01,,True,1
C02286,Jamie,Anderson,F,c02286@example.com,248 Main St,Central,2023-01-01,,True,1
C01605,Pat,Wilson,F,c01605@example.com,249 Main St,South,2023-01-01,,True,1
C00999,Pat,Martinez,F,c00999@example.com,250 Main St,North,2023-01-01,,True,1
C02007,Jamie,Davis,F,c02007@example.com,251 Main St,East,2023-01-01,,True,1
C00823,Chris,Martinez,F,c00823@example.com,252 Main St,Central,2023-01-01,,True,1
C01316,Dana,Smith,M,c01316@example.com,253 Main St,North,2023-01-01,,True,1
C02353,Jamie,Garcia,F,c02353@example.com,254 Main St,East,2023-01-01,,True,1
C02651,Pat,Lee,M,c02651@example.com,255 Main St,North,2023-01-01,,True,1
C00595,Alex,Anderson,M,c00595@example.com,256 Main St,East,2023-01-01,,True,1
C02873,Jamie,Lopez,F,c02873@example.com,257 Main St,East,2023-01-01,,True,1
C00517,Taylor,Davis,F,c00517@example.com,258 Main St,South,2023-01-01,,True,1
C01890,Jamie,Wilson,M,c01890@example.com,259 Main St,West,2023-01-01,,True,1
C01896,Dana,Smith,F,c01896@example.com,260 Main St,West,2023-01-01,,True,1
C02636,Casey,Johnson,F,c02636@example.com,261 Main St,North,2023-01-01,,True,1
C01450,Jordan,Johnson,F,c01450@example.com,262 Main St,East,2023-01-01,,True,1
C02911,Jamie,Smith,M,c02911@example.com,263 Main St,West,2023-01-01,,True,1
C02828,Jamie,Lopez,F,c02828@example.com,264 Main St,North,2023-01-01,,True,1
C02134,Sam,Brown,M,c02134@example.com,265 Main St,North,2023-01-01,,True,1
C02818,Casey,Davis,F,c02818@example.com,266 Main St,Central,2023-01-01,,True,1
C00720,Morgan,Anderson,F,c00720@example.com,267 Main St,South,2023-01-01,,True,1
C00883,Dana,Smith,F,c00883@example.com,268 Main St,South,2023-01-01,,True,1
C01964,Chris,Lopez,M,c01964@example.com,269 Main St,East,2023-01-01,,True,1
C00911,Sam,Lopez,F,c00911@example.com,270 Main St,West,2023-01-01,,True,1
C00256,Dana,Anderson,M,c00256@example.com,271 Main St,East,2023-01-01,,True,1
C00415,Jamie,Lee,M,c00415@example.com,272 Main St,West,2023-01-01,,True,1
C02637,Chris,Wilson,M,c02637@example.com,273 Main St,West,2023-01-01,,True,1
C01320,Casey,Garcia,M,c01320@example.com,274 Main St,West,2023-01-01,,True,1
C02929,Chris,Garcia,M,c02929@example.com,275 Main St,West,2023-01-01,,True,1
C00645,Taylor,Garcia,F,c00645@example.com,276 Main St,West,2023-01-01,,True,1
C00895,Taylor,Smith,F,c00895@example.com,277 Main St,Central,2023-01-01,,True,1
C00747,Sam,Anderson,M,c00747@example.com,278 Main St,Central,2023-01-01,,True,1
C02594,Sam,Johnson,F,c02594@example.com,279 Main St,West,2023-01-01,,True,1
C00175,Sam,Smith,M,c00175@example.com,280 Main St,North,2023-01-01,,True,1
C02860,Jordan,Johnson,O,c02860@example.com,281 Main St,North,2023-01-01,,True,1
C02593,Jamie,Wilson,M,c02593@example.com,282 Main St,South,2023-01-01,,True,1
C00221,Casey,Wilson,M,c00221@example.com,283 Main St,West,2023-01-01,,True,1
C01213,Chris,Garcia,M,c01213@example.com,284 Main St,North,2023-01-01,,True,1
C00699,Chris,Brown,M,c00699@example.com,285 Main St,South,2023-01-01,,True,1
C02882,Morgan,Johnson,M,c02882@example.com,286 Main St,North,2023-01-01,,True,1
C02849,Pat,Martinez,F,c02849@example.com,287 Main St,South,2023-01-01,,True,1
C01190,Taylor,Wilson,F,c01190@example.com,288 Main St,East,2023-01-01,2024-06-30,False,1
C00046,Dana,Lopez,F,c00046@example.com,289 Main St,North,2023-01-01,,True,1
C02233,Casey,Anderson,F,c02233@example.com,290 Main St,West,2023-01-01,,True,1
C00754,Casey,Brown,M,c00754@example.com,291 Main St,West,2023-01-01,,True,1
C00462,Jordan,Martinez,M,c00462@example.com,292 Main St,Central,2023-01-01,,True,1
C02521,Taylor,Wilson,M,c02521@example.com,293 Main St,East,2023-01-01,,True,1
C00326,Jamie,Anderson,M,c00326@example.com,294 Main St,East,2023-01-01,,True,1
C00160,Dana,Anderson,M,c00160@example.com,295 Main St,North,2023-01-01,,True,1
C01077,Taylor,Brown,F,c01077@example.com,296 Main St,South,2023-01-01,,True,1
C01638,Dana,Wilson,F,c01638@example.com,297 Main St,Central,2023-01-01,,True,1
C01263,Alex,Lopez,M,c01263@example.com,298 Main St,East,2023-01-01,,True,1
C00889,Jordan,Lee,M,c00889@example.com,299 Main St,East,2023-01-01,,True,1
C01471,Alex,Wilson,M,c01471@example.com,100 Main St,West,2023-01-01,,True,1
C02097,Dana,Garcia,M,c02097@example.com,101 Main St,West,2023-01-01,,True,1
C02771,Chris,Smith,F,c02771@example.com,102 Main St,South,2023-01-01,,True,1
C01581,Casey,Lopez,M,c01581@example.com,103 Main St,North,2023-01-01,2024-06-30,False,1
C02945,Dana,Garcia,F,c02945@example.com,104 Main St,South,2023-01-01,,True,1
C01097,Jordan,Garcia,M,c01097@example.com,105 Main St,North,2023-01-01,,True,1
C01134,Casey,Johnson,M,c01134@example.com,106 Main St,Central,2023-01-01,,True,1
C01612,Dana,Wilson,M,c01612@example.com,107 Main St,East,2023-01-01,2024-06-30,False,1
C00134,Taylor,Martinez,M,c00134@example.com,108 Main St,South,2023-01-01,,True,1
C02322,Jamie,Anderson,F,c02322@example.com,109 Main St,North,2023-01-01,,True,1
C02514,Sam,Lee,O,c02514@example.com,110 Main St,Central,2023-01-01,,True,1
C00879,Taylor,Davis,M,c00879@example.com,111 Main St,South,2023-01-01,,True,1
C01637,Jamie,Johnson,F,c01637@example.com,112 Main St,East,2023-01-01,,True,1
C02026,Dana,Davis,M,c02026@example.com,113 Main St,Central,2023-01-01,,True,1
C01907,Pat,Johnson,O,c01907@example.com,114 Main St,West,2023-01-01,,True,1
C00303,Alex,Garcia,F,c00303@example.com,115 Main St,East,2023-01-01,,True,1
C02935,Sam,Anderson,M,c02935@example.com,116 Main St,West,2023-01-01,,True,1
C00605,Jamie,Anderson,O,c00605@example.com,117 Main St,Central,2023-01-01,,True,1
C00283,Morgan,Wilson,F,c00283@example.com,118 Main St,Central,2023-01-01,,True,1
C02288,Jordan,Wilson,O,c02288@example.com,119 Main St,West,2023-01-01,,True,1
C00757,Jordan,Martinez,F,c00757@example.com,120 Main St,North,2023-01-01,,True,1
C01395,Morgan,Lee,M,c01395@example.com,121 Main St,Central,2023-01-01,,True,1
C01788,Pat,Brown,F,c01788@example.com,122 Main St,South,2023-01-01,,True,1
C00426,Alex,Brown,F,c00426@example.com,123 Main St,South,2023-01-01,,True,1
C01068,Jordan,Wilson,M,c01068@example.com,124 Main St,Central,2023-01-01,,True,1
C02428,Morgan,Brown,F,c02428@example.com,125 Main St,West,2023-01-01,,True,1
C02661,Casey,Brown,F,c02661@example.com,126 Main St,West,2023-01-01,,True,1
C01633,Morgan,Garcia,O,c01633@example.com,127 Main St,East,2023-01-01,,True,1
C02563,Dana,Martinez,F,c02563@example.com,128 Main St,West,2023-01-01,,True,1
C00294,Casey,Lopez,M,c00294@example.com,129 Main St,North,2023-01-01,,True,1
C01454,Chris,Smith,F,c01454@example.com,130 Main St,North,2023-01-01,,True,1
C00329,Taylor,Garcia,F,c00329@example.com,131 Main St,South,2023-01-01,,True,1
C02182,Chris,Wilson,M,c02182@example.com,132 Main St,Central,2023-01-01,,True,1
C00447,Chris,Anderson,M,c00447@example.com,133 Main St,South,2023-01-01,,True,1
C01165,Morgan,Brown,F,c01165@example.com,134 Main St,Central,2023-01-01,,True,1
C02094,Pat,Lopez,M,c02094@example.com,135 Main St,South,2023-01-01,,True,1
C00131,Pat,Wilson,F,c00131@example.com,136 Main St,Central,2023-01-01,2024-06-30,False,1
C01335,Casey,Smith,O,c01335@example.com,137 Main St,Central,2023-01-01,,True,1
C00450,Morgan,Lopez,M,c00450@example.com,138 Main St,South,2023-01-01,,True,1
C01604,Sam,Lopez,M,c01604@example.com,139 Main St,East,2023-01-01,,True,1
C01841,Jordan,Garcia,F,c01841@example.com,140 Main St,North,2023-01-01,,True,1
C02832,Alex,Anderson,M,c02832@example.com,141 Main St,West,2023-01-01,,True,1
C00974,Casey,Johnson,F,c00974@example.com,142 Main St,North,2023-01-01,,True,1
C00304,Casey,Davis,M,c00304@example.com,143 Main St,West,2023-01-01,2024-06-30,False,1
C00688,Casey,Garcia,F,c00688@example.com,144 Main St,Central,2023-01-01,,True,1
C00227,Dana,Garcia,O,c00227@example.com,145 Main St,South,2023-01-01,,True,1
C01824,Taylor,Martinez,M,c01824@example.com,146 Main St,South,2023-01-01,,True,1
C02878,Alex,Anderson,F,c02878@example.com,147 Main St,West,2023-01-01,,True,1
C01210,Jamie,Lopez,M,c01210@example.com,148 Main St,South,2023-01-01,,True,1
C00768,Casey,Smith,F,c00768@example.com,149 Main St,South,2023-01-01,,True,1
C00633,Sam,Lee,M,c00633@example.com,150 Main St,South,2023-01-01,,True,1
C01873,Dana,Davis,F,c01873@example.com,151 Main St,North,2023-01-01,2024-06-30,False,1
C00666,Chris,Wilson,M,c00666@example.com,152 Main St,South,2023-01-01,,True,1
C02649,Casey,Anderson,M,c02649@example.com,153 Main St,East,2023-01-01,,True,1
C02880,Casey,Johnson,F,c02880@example.com,154 Main St,West,2023-01-01,,True,1
C00711,Morgan,Brown,M,c00711@example.com,155 Main St,North,2023-01-01,,True,1
C00471,Taylor,Brown,M,c00471@example.com,156 Main St,North,2023-01-01,,True,1
C02993,Taylor,Davis,M,c02993@example.com,157 Main St,Central,2023-01-01,,True,1
C01862,Chris,Garcia,M,c01862@example.com,158 Main St,Central,2023-01-01,,True,1
C02364,Pat,Garcia,M,c02364@example.com,159 Main St,South,2023-01-01,,True,1
C00172,Taylor,Davis,F,c00172@example.com,160 Main St,North,2023-01-01,,True,1
C01339,Chris,Johnson,F,c01339@example.com,161 Main St,North,2023-01-01,,True,1
C02884,Jamie,Lopez,M,c02884@example.com,162 Main St,South,2023-01-01,,True,1
C00623,Dana,Martinez,M,c00623@example.com,163 Main St,West,2023-01-01,,True,1
C01926,Jamie,Garcia,M,c01926@example.com,164 Main St,North,2023-01-01,2024-06-30,False,1
C02634,Jamie,Smith,M,c02634@example.com,165 Main St,Central,2023-01-01,,True,1
C01802,Casey,Johnson,M,c01802@example.com,166 Main St,South,2023-01-01,2024-06-30,False,1
C01701,Sam,Martinez,M,c01701@example.com,167 Main St,North,2023-01-01,,True,1
C02103,Jamie,Martinez,F,c02103@example.com,168 Main St,Central,2023-01-01,,True,1
C01293,Pat,Wilson,F,c01293@example.com,169 Main St,East,2023-01-01,,True,1
C00255,Sam,Martinez,M,c00255@example.com,170 Main St,North,2023-01-01,,True,1
C01370,Alex,Smith,M,c01370@example.com,171 Main St,South,2023-01-01,,True,1
C01580,Jordan,Davis,M,c01580@example.com,172 Main St,Central,2023-01-01,,True,1
C02655,Pat,Lee,M,c02655@example.com,173 Main St,North,2023-01-01,,True,1
C00574,Morgan,Lopez,M,c00574@example.com,174 Main St,Central,2023-01-01,,True,1
C01892,Sam,Martinez,F,c01892@example.com,175 Main St,South,2023-01-01,,True,1
C01202,Dana,Lee,M,c01202@example.com,176 Main St,North,2023-01-01,,True,1
C02244,Taylor,Lee,F,c02244@example.com,177 Main St,South,2023-01-01,,True,1
C01601,Jamie,Lopez,F,c01601@example.com,178 Main St,West,2023-01-01,,True,1
C00708,Taylor,Martinez,F,c00708@example.com,179 Main St,North,2023-01-01,,True,1
C02791,Jamie,Johnson,F,c02791@example.com,180 Main St,North,2023-01-01,,True,1
C01839,Pat,Lee,M,c01839@example.com,181 Main St,Central,2023-01-01,,True,1
C00715,Alex,Martinez,F,c00715@example.com,182 Main St,North,2023-01-01,,True,1
C00528,Alex,Davis,F,c00528@example.com,183 Main St,West,2023-01-01,,True,1
C00887,Dana,Brown,M,c00887@example.com,184 Main St,Central,2023-01-01,,True,1
C00306,Chris,Lopez,F,c00306@example.com,185 Main St,Central,2023-01-01,,True,1
C02611,Dana,Lee,F,c02611@example.com,186 Main St,East,2023-01-01,,True,1
C00834,Jamie,Martinez,F,c00834@example.com,187 Main St,North,2023-01-01,,True,1
C02740,Jamie,Davis,M,c02740@example.com,188 Main St,East,2023-01-01,,True,1
C00971,Sam,Lopez,M,c00971@example.com,189 Main St,West,2023-01-01,,True,1
C02950,Sam,Brown,M,c02950@example.com,190 Main St,North,2023-01-01,,True,1
C00312,Dana,Garcia,F,c00312@example.com,191 Main St,East,2023-01-01,,True,1
C02603,Sam,Martinez,F,c02603@example.com,192 Main St,East,2023-01-01,,True,1
